order_id,purchase_event_id,session_id,user_id,order_timestamp,order_date,region,device_type,traffic_source,primary_product_id,primary_product_name,primary_category,primary_subcategory,basket_items_count,total_units,subtotal,discount_rate,discount_amount,shipping_cost,tax_amount,total_amount,payment_method,order_status,estimated_cost,estimated_profit
ORD0000350,EVT0008422,S001945,U00383,29-01-2026 14:05,29-01-2026,Mumbai,mobile,organic_search,P048,Nivea Moisturizer,Beauty,Skincare,3,3,3935,0.03,118.05,40.81,687.05,4544.81,UPI,completed,2722.07,1822.74
ORD0000351,EVT0008430,S001962,U00279,29-01-2026 14:13,29-01-2026,Delhi,mobile,direct,P004,UrbanCo Mixer,Home,Kitchen,1,1,3983,0.03,119.49,100.93,695.43,4659.87,UPI,completed,2024.77,2635.1
ORD0000352,EVT0008477,S001971,U00277,29-01-2026 16:40,29-01-2026,Ahmedabad,mobile,paid_ads,P038,Adidas Running Shoes Size 9,Sports,Shoes,3,3,10685,0.18,1923.3,51.74,1577.11,10390.55,UPI,completed,6773.76,3616.79
ORD0000353,EVT0008497,S001966,U00460,29-01-2026 17:52,29-01-2026,Mumbai,mobile,direct,P155,Adidas Sports T-Shirt,Sports,Activewear,2,2,2472,0.03,74.16,99.73,431.61,2929.18,Credit Card,completed,1474.32,1454.86
ORD0000354,EVT0008506,S001967,U00397,29-01-2026 18:36,29-01-2026,Pune,mobile,email,P003,Nivea Shampoo,Beauty,Haircare,2,2,1153,0.05,57.65,85.84,197.16,1378.35,Debit Card,completed,883.19,495.16
ORD0000355,EVT0008515,S001960,U00490,29-01-2026 18:44,29-01-2026,Bengaluru,desktop,social,P014,Nike Track Pants,Sports,Activewear,3,3,14167,0.13,1841.71,73.88,2218.55,14617.72,Debit Card,completed,8415.78,6201.94
ORD0000356,EVT0008612,S002003,U00297,30-01-2026 14:22,30-01-2026,Delhi,mobile,paid_ads,P017,Lakme Face Wash,Beauty,Skincare,2,2,2036,0.15,305.4,106.76,311.51,2148.87,Debit Card,completed,1332.05,816.82
ORD0000357,EVT0008629,S002002,U00695,30-01-2026 15:57,30-01-2026,Chennai,desktop,organic_search,P028,Apple 11 256GB Red,Electronics,Smartphone,1,1,66459,0.02,1329.18,0,11723.37,76853.19,Credit Card,completed,39922.7,36930.49
ORD0000358,EVT0008653,S002001,U00225,30-01-2026 17:42,30-01-2026,Bengaluru,desktop,social,P026,UrbanCo Wall Art,Home,Decor,3,4,27299,0.15,4094.85,0,4176.75,27380.9,UPI,completed,15440.06,11940.84
ORD0000359,EVT0008674,S002011,U00543,30-01-2026 19:08,30-01-2026,Hyderabad,desktop,direct,P056,Lakme Shampoo,Beauty,Haircare,2,3,4100,0.03,123,80.37,715.86,4773.23,UPI,completed,2817.88,1955.35
ORD0000360,EVT0008707,S002029,U00092,30-01-2026 20:15,30-01-2026,Ahmedabad,desktop,organic_search,P173,Zara Green Denim T-Shirt,Clothing,T-Shirts,3,3,2400,0.08,192,68.1,397.44,2673.54,Debit Card,completed,1540.81,1132.73
ORD0000361,EVT0008732,S002043,U00841,30-01-2026 21:34,30-01-2026,Kolkata,mobile,email,P177,Puma Sneakers Size 9,Sports,Shoes,2,2,13749,0.08,1099.92,148.81,2276.83,15074.72,Credit Card,completed,8480.51,6594.21
ORD0000362,EVT0008751,S002025,U00113,30-01-2026 22:15,30-01-2026,Kolkata,mobile,organic_search,P119,Lakme Moisturizer,Beauty,Skincare,2,2,3610,0.05,180.5,83.23,617.31,4130.04,UPI,completed,2535.23,1594.81
ORD0000363,EVT0008777,S002096,U00831,31-01-2026 08:29,31-01-2026,Kolkata,tablet,paid_ads,P012,Nivea Foundation,Beauty,Makeup,3,4,4358,0.08,348.64,50.16,721.68,4781.2,UPI,completed,2710.02,2071.18
ORD0000364,EVT0008836,S002097,U00027,31-01-2026 15:37,31-01-2026,Ahmedabad,desktop,direct,P108,H&M White Denim T-Shirt,Clothing,T-Shirts,3,3,7212,0.08,576.96,67.2,1194.31,7896.55,Credit Card,completed,5552.7,2343.85
ORD0000365,EVT0008846,S002084,U00374,31-01-2026 16:01,31-01-2026,Delhi,mobile,direct,P026,UrbanCo Wall Art,Home,Decor,2,2,9970,0.03,299.1,77.78,1740.76,11489.44,Credit Card,completed,5457.53,6031.91
ORD0000366,EVT0008854,S002060,U00494,31-01-2026 16:35,31-01-2026,Hyderabad,mobile,organic_search,P136,Zara Red Cotton Shirt,Clothing,Shirts,2,2,1739,0,0,78.05,313.02,2130.07,UPI,completed,1230.67,899.4
ORD0000367,EVT0008870,S002081,U00647,31-01-2026 17:01,31-01-2026,Bengaluru,mobile,organic_search,P194,Zara Blue Polyester Jeans,Clothing,Jeans,3,3,9186,0.08,734.88,58.16,1521.2,10030.48,UPI,completed,5688.38,4342.1
ORD0000368,EVT0008922,S002065,U00452,31-01-2026 18:28,31-01-2026,Bengaluru,desktop,organic_search,P087,OnePlus 11 Pro Max 256GB Red,Electronics,Smartphone,1,1,35870,0.07,2510.9,0,6004.64,39363.74,Debit Card,completed,28032.95,11330.79
ORD0000369,EVT0008988,S002083,U00505,31-01-2026 21:05,31-01-2026,Ahmedabad,mobile,social,P144,UrbanCo Plastic Chair Small,Home,Furniture,1,1,6908,0.1,690.8,123.09,1119.1,7459.39,UPI,completed,5323.52,2135.87
ORD0000370,EVT0009024,S002173,U00864,01-02-2026 08:27,01-02-2026,Chennai,mobile,email,P003,Nivea Shampoo,Beauty,Haircare,1,1,201,0.12,24.12,71.57,31.84,280.29,UPI,completed,138.91,141.38
ORD0000371,EVT0009041,S002117,U00108,01-02-2026 10:42,01-02-2026,Pune,mobile,social,P050,H&M Green Cotton Jeans,Clothing,Jeans,1,1,2713,0.05,135.65,120.74,463.92,3162.01,UPI,completed,1754.22,1407.79
ORD0000372,EVT0009079,S002104,U00236,01-02-2026 13:24,01-02-2026,Chennai,mobile,organic_search,P012,Nivea Foundation,Beauty,Makeup,3,4,5121,0.08,409.68,76.4,848.04,5635.76,Wallet,completed,3543.94,2091.82
ORD0000373,EVT0009106,S002133,U00191,01-02-2026 14:19,01-02-2026,Kolkata,mobile,organic_search,P036,Nivea Hair Oil,Beauty,Haircare,2,2,2736,0.03,82.08,81.12,477.71,3212.75,Debit Card,completed,2000.18,1212.57
ORD0000374,EVT0009169,S002139,U00031,01-02-2026 17:49,01-02-2026,Pune,tablet,direct,P026,UrbanCo Wall Art,Home,Decor,3,3,34440,0.1,3444,0,5579.28,36575.28,UPI,completed,18918.91,17656.37
ORD0000375,EVT0009216,S002160,U00238,01-02-2026 18:45,01-02-2026,Delhi,desktop,direct,P025,Lakme Foundation,Beauty,Makeup,3,3,3343,0.03,100.29,78.89,583.69,3905.29,Credit Card,completed,2204.98,1700.31
ORD0000376,EVT0009233,S002110,U00289,01-02-2026 19:19,01-02-2026,Hyderabad,desktop,direct,P003,Nivea Shampoo,Beauty,Haircare,2,2,526,0,0,78.84,94.68,699.52,Debit Card,completed,325.75,373.77
ORD0000377,EVT0009247,S002148,U00637,01-02-2026 19:51,01-02-2026,Ahmedabad,mobile,direct,P040,Samsung Power Bank,Electronics,Accessories,3,3,94565,0.08,7565.2,0,15659.96,102659.76,COD,completed,60788.96,41870.8
ORD0000378,EVT0009258,S002107,U00847,01-02-2026 20:31,01-02-2026,Mumbai,desktop,direct,P003,Nivea Shampoo,Beauty,Haircare,2,2,3039,0,0,134.11,547.02,3720.13,Credit Card,completed,1876.34,1843.79
ORD0000379,EVT0009265,S002142,U00301,01-02-2026 20:47,01-02-2026,Delhi,mobile,organic_search,P012,Nivea Foundation,Beauty,Makeup,1,1,2237,0,0,82.07,402.66,2721.73,Debit Card,completed,1482.62,1239.11
ORD0000380,EVT0009271,S002115,U00207,01-02-2026 21:05,01-02-2026,Hyderabad,desktop,email,P017,Lakme Face Wash,Beauty,Skincare,2,3,5292,0.08,423.36,128.08,876.36,5873.08,Debit Card,completed,3663.88,2209.2
ORD0000381,EVT0009279,S002138,U00008,01-02-2026 21:13,01-02-2026,Mumbai,desktop,email,P063,UrbanCo Metal Chair Large,Home,Furniture,2,2,15214,0.12,1825.68,134.61,2409.9,15932.83,Net Banking,completed,10513.34,5419.49
ORD0000382,EVT0009313,S002161,U00457,01-02-2026 22:03,01-02-2026,Mumbai,mobile,organic_search,P026,UrbanCo Wall Art,Home,Decor,3,3,41862,0.05,2093.1,0,7158.4,46927.3,Credit Card,completed,29455.17,17472.13
ORD0000383,EVT0009334,S002122,U00429,01-02-2026 22:36,01-02-2026,Ahmedabad,mobile,direct,P020,Puma Yoga Mat,Sports,Equipment,1,1,12458,0,0,96.75,2242.44,14797.19,Wallet,completed,9726.13,5071.06
ORD0000384,EVT0009348,S002191,U00697,02-02-2026 08:34,02-02-2026,Delhi,mobile,social,P009,Nivea Lipstick,Beauty,Makeup,1,1,2838,0.05,141.9,72.55,485.3,3253.95,Net Banking,completed,1737.43,1516.52
ORD0000385,EVT0009452,S002214,U00611,02-02-2026 16:14,02-02-2026,Pune,tablet,direct,P060,Boat Bluetooth Headphones,Electronics,Headphones,3,3,45342,0.08,3627.36,0,7508.64,49223.28,Debit Card,completed,30368.26,18855.02
ORD0000386,EVT0009467,S002210,U00078,02-02-2026 16:41,02-02-2026,Mumbai,desktop,social,P021,H&M Red Polyester T-Shirt,Clothing,T-Shirts,1,1,370,0,0,95.54,66.6,532.14,UPI,completed,257,275.14
ORD0000387,EVT0009474,S002189,U00661,02-02-2026 16:54,02-02-2026,Kolkata,mobile,direct,P155,Adidas Sports T-Shirt,Sports,Activewear,2,2,4003,0.05,200.15,125.98,684.51,4613.34,Debit Card,completed,2831.78,1781.56
ORD0000388,EVT0009496,S002201,U00705,02-02-2026 18:21,02-02-2026,Ahmedabad,desktop,email,P025,Lakme Foundation,Beauty,Makeup,2,2,787,0.05,39.35,70.91,134.58,953.14,UPI,completed,482.09,471.05
ORD0000389,EVT0009509,S002179,U00648,02-02-2026 18:52,02-02-2026,Mumbai,tablet,paid_ads,P179,Zara Black Polyester Shirt,Clothing,Shirts,1,1,2943,0.15,441.45,147.88,450.28,3099.71,UPI,completed,1669.5,1430.21
ORD0000390,EVT0009522,S002181,U00019,02-02-2026 19:05,02-02-2026,Bengaluru,mobile,organic_search,P103,Zara Red Cotton Jacket,Clothing,Jackets,3,3,5273,0.08,421.84,73.93,873.21,5798.3,UPI,completed,3582.04,2216.26
ORD0000391,EVT0009537,S002218,U00477,02-02-2026 20:27,02-02-2026,Chennai,mobile,direct,P021,H&M Red Polyester T-Shirt,Clothing,T-Shirts,2,2,6912,0,0,140.72,1244.16,8296.88,UPI,completed,3528.32,4768.56
ORD0000392,EVT0009574,S002234,U00323,03-02-2026 08:40,03-02-2026,Ahmedabad,mobile,social,P025,Lakme Foundation,Beauty,Makeup,3,4,5057,0.08,404.56,73.18,837.44,5563.06,UPI,completed,3608.97,1954.09
ORD0000393,EVT0009603,S002235,U00633,03-02-2026 11:58,03-02-2026,Delhi,mobile,direct,P003,Nivea Shampoo,Beauty,Haircare,3,4,4943,0.03,148.29,57.14,863.05,5714.9,Credit Card,completed,3364.9,2350
ORD0000394,EVT0009623,S002227,U00336,03-02-2026 14:29,03-02-2026,Pune,mobile,organic_search,P025,Lakme Foundation,Beauty,Makeup,2,2,1592,0.05,79.6,129.69,272.23,1914.32,Debit Card,completed,983.29,931.03
ORD0000395,EVT0009631,S002236,U00149,03-02-2026 15:00,03-02-2026,Pune,mobile,paid_ads,P052,Apple Air 8GB RAM 1TB SSD,Electronics,Laptop,1,1,40493,0.07,2834.51,0,6778.53,44437.02,Debit Card,completed,27724.05,16712.97
ORD0000396,EVT0009661,S002242,U00454,03-02-2026 18:01,03-02-2026,Kolkata,tablet,direct,P086,Boat Power Bank,Electronics,Accessories,2,2,2028,0.05,101.4,55.38,346.79,2328.77,COD,completed,1333.65,995.12
ORD0000397,EVT0009681,S002255,U00883,03-02-2026 19:40,03-02-2026,Bengaluru,desktop,organic_search,P048,Nivea Moisturizer,Beauty,Skincare,3,4,5208,0.03,156.24,69.63,909.32,6030.71,COD,completed,3526.05,2504.66
ORD0000398,EVT0009746,S002275,U00790,04-02-2026 10:14,04-02-2026,Mumbai,tablet,paid_ads,P006,UrbanCo Lamp,Home,Decor,2,2,23697,0.12,2843.64,0,3753.6,24606.96,COD,completed,13090.97,11515.99
ORD0000399,EVT0009827,S002294,U00391,04-02-2026 18:12,04-02-2026,Delhi,mobile,email,P106,H&M Green Polyester T-Shirt,Clothing,T-Shirts,2,2,8142,0.08,651.36,57.02,1348.32,8895.98,COD,completed,5183.1,3712.88
ORD0000400,EVT0009859,S002302,U00638,04-02-2026 20:46,04-02-2026,Mumbai,desktop,social,P017,Lakme Face Wash,Beauty,Skincare,3,4,7529,0.08,602.32,60.15,1246.8,8233.63,Debit Card,completed,5146.5,3087.13
ORD0000401,EVT0009875,S002266,U00229,04-02-2026 21:18,04-02-2026,Chennai,desktop,organic_search,P080,Boat Phone Case,Electronics,Accessories,1,1,1006,0,0,124.62,181.08,1311.7,COD,completed,683.96,627.74
ORD0000402,EVT0009886,S002304,U00383,04-02-2026 21:57,04-02-2026,Mumbai,mobile,organic_search,P036,Nivea Hair Oil,Beauty,Haircare,2,2,1078,0.03,32.34,131.34,188.22,1365.22,UPI,completed,825.55,539.67
ORD0000403,EVT0009892,S002297,U00287,04-02-2026 22:07,04-02-2026,Delhi,desktop,paid_ads,P150,Adidas Track Pants,Sports,Activewear,2,2,7226,0.05,361.3,142.74,1235.65,8243.09,Debit Card,completed,5629.66,2613.43
ORD0000404,EVT0009928,S002352,U00688,05-02-2026 09:19,05-02-2026,Ahmedabad,mobile,direct,P120,Zara Black Polyester Jacket,Clothing,Jackets,1,1,6542,0.05,327.1,90.92,1118.68,7424.5,Net Banking,completed,3271.32,4153.18
ORD0000405,EVT0009933,S002354,U00007,05-02-2026 09:28,05-02-2026,Kolkata,mobile,email,P007,Lakme Hair Oil,Beauty,Haircare,3,4,6319,0.08,505.52,56.86,1046.43,6916.77,Debit Card,completed,4168.84,2747.93
ORD0000406,EVT0009959,S002306,U00475,05-02-2026 11:17,05-02-2026,Ahmedabad,desktop,direct,P159,Puma Sneakers Size 10,Sports,Shoes,3,3,24259,0.05,1212.95,0,4148.29,27194.34,Credit Card,completed,15917.95,11276.39
ORD0000407,EVT0009998,S002320,U00558,05-02-2026 13:31,05-02-2026,Chennai,tablet,organic_search,P077,OnePlus C1 13 64GB Red,Electronics,Smartphone,1,1,35454,0.02,709.08,0,6254.09,40999.01,Net Banking,completed,28206.17,12792.84
ORD0000408,EVT0010010,S002357,U00505,05-02-2026 14:13,05-02-2026,Ahmedabad,desktop,organic_search,P025,Lakme Foundation,Beauty,Makeup,3,3,3090,0.08,247.2,62.04,511.7,3416.54,Debit Card,completed,2203.58,1212.96
ORD0000409,EVT0010026,S002321,U00044,05-02-2026 15:47,05-02-2026,Ahmedabad,mobile,direct,P142,UrbanCo Plastic Sofa Medium,Home,Furniture,2,2,28523,0.02,570.46,0,5031.46,32984,Credit Card,completed,21281.21,11702.79
ORD0000410,EVT0010034,S002356,U00548,05-02-2026 17:10,05-02-2026,Delhi,mobile,organic_search,P022,H&M Red Cotton Shirt,Clothing,Shirts,1,1,2473,0.05,123.65,101.13,422.88,2873.36,UPI,completed,1686.28,1187.08
ORD0000411,EVT0010084,S002327,U00012,05-02-2026 19:33,05-02-2026,Hyderabad,desktop,organic_search,P071,Nike Sneakers Size 8,Sports,Shoes,1,1,4895,0.05,244.75,143.85,837.04,5631.14,Net Banking,completed,3826.73,1804.41
ORD0000412,EVT0010091,S002360,U00881,05-02-2026 19:38,05-02-2026,Chennai,mobile,social,P064,Zara White Denim Shirt,Clothing,Shirts,3,4,5138,0.13,667.94,65.85,804.61,5340.52,Net Banking,completed,3062.06,2278.46
ORD0000413,EVT0010097,S002345,U00419,05-02-2026 19:47,05-02-2026,Chennai,mobile,organic_search,P071,Nike Sneakers Size 8,Sports,Shoes,1,1,4895,0.03,146.85,89.83,854.67,5692.65,UPI,completed,3826.73,1865.92
ORD0000414,EVT0010105,S002334,U00261,05-02-2026 20:10,05-02-2026,Delhi,mobile,organic_search,P117,Nike Running Shoes Size 10,Sports,Shoes,1,1,5153,0.05,257.65,96.35,881.16,5872.86,Wallet,completed,2835.27,3037.59
ORD0000415,EVT0010132,S002343,U00036,05-02-2026 21:43,05-02-2026,Hyderabad,desktop,referral,P119,Lakme Moisturizer,Beauty,Skincare,2,2,3610,0,0,105.24,649.8,4365.04,Wallet,completed,2535.23,1829.81
ORD0000416,EVT0010144,S002353,U00828,05-02-2026 21:52,05-02-2026,Mumbai,mobile,organic_search,P025,Lakme Foundation,Beauty,Makeup,2,2,2213,0.03,66.39,69.33,386.39,2602.33,Debit Card,completed,1516.94,1085.39
ORD0000417,EVT0010172,S002332,U00690,05-02-2026 23:02,05-02-2026,Delhi,mobile,direct,P082,H&M Green Denim Jacket,Clothing,Jackets,3,3,13409,0.03,402.27,41.06,2341.21,15389,Credit Card,completed,9056.45,6332.55
ORD0000418,EVT0010199,S002412,U00466,06-02-2026 10:09,06-02-2026,Hyderabad,mobile,direct,P010,Samsung Phone Case,Electronics,Accessories,2,2,3007,0,0,129.47,541.26,3677.73,Credit Card,completed,1741.36,1936.37
ORD0000419,EVT0010205,S002377,U00458,06-02-2026 10:32,06-02-2026,Hyderabad,desktop,organic_search,P119,Lakme Moisturizer,Beauty,Skincare,3,3,2277,0.06,136.62,77.28,385.27,2602.93,UPI,completed,1547.44,1055.49
ORD0000420,EVT0010214,S002389,U00296,06-02-2026 11:21,06-02-2026,Pune,mobile,direct,P001,Samsung Charger,Electronics,Accessories,3,3,148374,0.05,7418.7,0,25371.95,166327.25,Debit Card,completed,90105.4,76221.85
ORD0000421,EVT0010232,S002416,U00899,06-02-2026 11:57,06-02-2026,Delhi,mobile,social,P048,Nivea Moisturizer,Beauty,Skincare,3,3,5022,0.08,401.76,57.65,831.64,5509.53,Debit Card,completed,3237.81,2271.72
ORD0000422,EVT0010258,S002366,U00320,06-02-2026 13:08,06-02-2026,Ahmedabad,tablet,organic_search,P004,UrbanCo Mixer,Home,Kitchen,1,1,3983,0.03,119.49,100.28,695.43,4659.22,Credit Card,completed,2024.77,2634.45
ORD0000423,EVT0010290,S002397,U00634,06-02-2026 15:03,06-02-2026,Mumbai,desktop,organic_search,P126,UrbanCo Wooden Sofa Medium,Home,Furniture,1,1,5133,0.05,256.65,95.95,877.74,5850.04,Net Banking,completed,3630,2220.04
ORD0000424,EVT0010314,S002378,U00737,06-02-2026 16:14,06-02-2026,Chennai,desktop,direct,P068,Puma Sports T-Shirt,Sports,Activewear,3,3,11812,0.06,708.72,40.83,1998.59,13142.7,Net Banking,completed,7868.99,5273.71
ORD0000425,EVT0010379,S002393,U00262,06-02-2026 20:58,06-02-2026,Ahmedabad,mobile,paid_ads,P017,Lakme Face Wash,Beauty,Skincare,3,3,3166,0.18,569.88,55.7,467.3,3119.12,UPI,completed,2020.09,1099.03
ORD0000426,EVT0010401,S002369,U00312,06-02-2026 21:32,06-02-2026,Bengaluru,tablet,social,P054,Adidas Yoga Mat,Sports,Equipment,1,1,5689,0.05,284.45,105.98,972.82,6483.35,UPI,completed,3378.52,3104.83
ORD0000427,EVT0010414,S002399,U00802,06-02-2026 22:56,06-02-2026,Bengaluru,mobile,direct,P157,H&M White Polyester T-Shirt,Clothing,T-Shirts,2,2,5580,0.03,167.4,125.34,974.27,6512.21,Credit Card,completed,4326.61,2185.6
ORD0000428,EVT0010421,S002493,U00168,07-02-2026 08:09,07-02-2026,Kolkata,mobile,email,P017,Lakme Face Wash,Beauty,Skincare,3,4,3447,0.08,275.76,44.6,570.82,3786.66,Credit Card,completed,2168.34,1618.32
ORD0000429,EVT0010430,S002455,U00513,07-02-2026 08:18,07-02-2026,Pune,desktop,direct,P108,H&M White Denim T-Shirt,Clothing,T-Shirts,1,1,1041,0.05,52.05,148.03,178.01,1314.99,Wallet,completed,713.01,601.98
ORD0000430,EVT0010438,S002463,U00453,07-02-2026 08:40,07-02-2026,Kolkata,mobile,paid_ads,P066,Puma Running Shoes Size 7,Sports,Shoes,2,2,7645,0.15,1146.75,53.85,1169.68,7721.78,UPI,completed,4222.71,3499.07
ORD0000431,EVT0010444,S002468,U00666,07-02-2026 09:02,07-02-2026,Delhi,mobile,paid_ads,P025,Lakme Foundation,Beauty,Makeup,1,1,462,0.15,69.3,72.14,70.69,535.53,Debit Card,completed,295.25,240.28
ORD0000432,EVT0010469,S002419,U00310,07-02-2026 10:36,07-02-2026,Pune,mobile,direct,P056,Lakme Shampoo,Beauty,Haircare,1,1,952,0.05,47.6,94.6,162.79,1161.79,UPI,completed,744.28,417.51
ORD0000433,EVT0010480,S002467,U00742,07-02-2026 11:28,07-02-2026,Pune,tablet,social,P014,Nike Track Pants,Sports,Activewear,2,2,3681,0.05,184.05,114.93,629.45,4241.33,UPI,completed,2779.6,1461.73
ORD0000434,EVT0010481,S002464,U00315,07-02-2026 11:30,07-02-2026,Mumbai,mobile,social,P034,Lakme Lipstick,Beauty,Makeup,2,3,6001,0.1,600.1,121.22,972.16,6494.28,Credit Card,completed,3661.7,2832.58
ORD0000435,EVT0010488,S002429,U00689,07-02-2026 11:38,07-02-2026,Delhi,desktop,organic_search,P074,Nike Running Shoes Size 9,Sports,Shoes,1,1,4123,0.05,206.15,130.32,705.03,4752.2,Debit Card,completed,2333.78,2418.42
ORD0000436,EVT0010581,S002428,U00764,07-02-2026 15:22,07-02-2026,Pune,mobile,direct,P115,Nike Sports T-Shirt,Sports,Activewear,3,4,10729,0.03,321.87,59.98,1873.28,12340.39,UPI,completed,7942.62,4397.77
ORD0000437,EVT0010591,S002431,U00866,07-02-2026 15:37,07-02-2026,Delhi,mobile,direct,P121,UrbanCo Plastic Sofa Large,Home,Furniture,1,1,21106,0.05,1055.3,0,3609.13,23659.83,Net Banking,completed,12286.56,11373.27
ORD0000438,EVT0010602,S002497,U00456,07-02-2026 15:44,07-02-2026,Pune,mobile,direct,P090,Zara Red Polyester Shirt,Clothing,Shirts,2,3,1541,0.03,46.23,94.9,269.06,1858.73,UPI,completed,967.37,891.36
ORD0000439,EVT0010622,S002430,U00862,07-02-2026 17:02,07-02-2026,Mumbai,desktop,referral,P026,UrbanCo Wall Art,Home,Decor,2,2,16819,0.05,840.95,131.81,2876.05,18985.91,UPI,completed,9729.67,9256.24
ORD0000440,EVT0010636,S002448,U00506,07-02-2026 17:37,07-02-2026,Delhi,mobile,paid_ads,P017,Lakme Face Wash,Beauty,Skincare,3,4,5646,0.18,1016.28,58.04,833.35,5521.11,Debit Card,completed,3432.28,2088.83
ORD0000441,EVT0010677,S002434,U00317,07-02-2026 18:43,07-02-2026,Ahmedabad,mobile,social,P175,Zara White Denim Jeans,Clothing,Jeans,3,3,5554,0.08,444.32,61.63,919.74,6091.05,Wallet,completed,3712.01,2379.04
ORD0000442,EVT0010691,S002476,U00150,07-02-2026 19:07,07-02-2026,Delhi,tablet,organic_search,P007,Lakme Hair Oil,Beauty,Haircare,1,1,1471,0.05,73.55,140.92,251.54,1789.91,UPI,completed,853.72,936.19
ORD0000443,EVT0010714,S002475,U00081,07-02-2026 20:18,07-02-2026,Mumbai,tablet,organic_search,P081,Adidas Dumbbells,Sports,Equipment,3,3,19901,0.06,1194.06,40.86,3367.25,22115.05,UPI,completed,14775.16,7339.89
ORD0000444,EVT0010736,S002456,U00637,07-02-2026 20:53,07-02-2026,Ahmedabad,mobile,direct,P055,Sony Wireless Earbuds,Electronics,Headphones,3,3,49344,0.08,3947.52,0,8171.37,53567.85,UPI,completed,32717.22,20850.63
ORD0000445,EVT0010751,S002427,U00535,07-02-2026 21:22,07-02-2026,Chennai,mobile,email,P045,Puma Running Shoes Size 10,Sports,Shoes,1,1,6410,0.05,320.5,124.23,1096.11,7309.84,Debit Card,completed,4446.3,2863.54
ORD0000446,EVT0010772,S002439,U00328,07-02-2026 22:03,07-02-2026,Bengaluru,mobile,referral,P133,H&M Green Polyester Jeans,Clothing,Jeans,2,2,2986,0.05,149.3,73.05,510.61,3420.36,Wallet,completed,1871.47,1548.89
ORD0000447,EVT0010786,S002433,U00622,07-02-2026 22:53,07-02-2026,Kolkata,tablet,email,P012,Nivea Foundation,Beauty,Makeup,2,2,3114,0.12,373.68,63,493.26,3296.58,COD,completed,2169.26,1127.32
ORD0000448,EVT0010792,S002451,U00710,07-02-2026 22:57,07-02-2026,Pune,desktop,email,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,3,4,8996,0.11,989.56,48.29,1441.16,9495.89,UPI,completed,5091.27,4404.62
ORD0000449,EVT0010810,S002549,U00813,08-02-2026 08:22,08-02-2026,Chennai,desktop,direct,P051,Zara Red Polyester T-Shirt,Clothing,T-Shirts,2,2,719,0.03,21.57,51.96,125.54,874.93,UPI,completed,529.32,345.61
ORD0000450,EVT0010831,S002552,U00320,08-02-2026 10:31,08-02-2026,Ahmedabad,tablet,social,P194,Zara Blue Polyester Jeans,Clothing,Jeans,3,3,6454,0.08,516.32,46.43,1068.78,7052.89,Debit Card,completed,3759.91,3292.98
ORD0000451,EVT0010842,S002567,U00741,08-02-2026 10:48,08-02-2026,Kolkata,mobile,organic_search,P014,Nike Track Pants,Sports,Activewear,2,2,15673,0.05,783.65,78.54,2680.08,17647.97,UPI,completed,9148.39,8499.58
ORD0000452,EVT0010871,S002560,U00865,08-02-2026 12:17,08-02-2026,Chennai,desktop,organic_search,P021,H&M Red Polyester T-Shirt,Clothing,T-Shirts,1,1,370,0.03,11.1,64.42,64.6,487.92,Debit Card,completed,257,230.92
ORD0000453,EVT0010914,S002547,U00515,08-02-2026 14:13,08-02-2026,Chennai,tablet,organic_search,P155,Adidas Sports T-Shirt,Sports,Activewear,2,2,13855,0.03,415.65,80.67,2419.08,15939.1,UPI,completed,10489.38,5449.72
ORD0000454,EVT0010927,S002548,U00571,08-02-2026 16:45,08-02-2026,Delhi,tablet,organic_search,P079,Boat Charger,Electronics,Accessories,1,1,379,0.03,11.37,93.47,66.17,527.27,Net Banking,completed,242.64,284.63
ORD0000455,EVT0010982,S002515,U00681,08-02-2026 18:21,08-02-2026,Bengaluru,mobile,organic_search,P001,Samsung Charger,Electronics,Accessories,1,1,1356,0,0,67.74,244.08,1667.82,UPI,completed,706.04,961.78
ORD0000456,EVT0011032,S002553,U00804,08-02-2026 20:23,08-02-2026,Hyderabad,mobile,referral,P036,Nivea Hair Oil,Beauty,Haircare,2,3,5351,0,0,84.39,963.18,6398.57,UPI,completed,3651.88,2746.69
ORD0000457,EVT0011046,S002530,U00726,08-02-2026 20:42,08-02-2026,Ahmedabad,mobile,direct,P074,Nike Running Shoes Size 9,Sports,Shoes,2,2,9933,0.03,297.99,50.23,1734.3,11419.54,UPI,completed,5944.85,5474.69
