order_item_id,order_id,product_id,product_name,category,subcategory,brand,quantity,unit_price,total_price
OI00000805,ORD0000408,P119,Lakme Moisturizer,Beauty,Skincare,Lakme,1,1751.0,1751.0
OI00000806,ORD0000408,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,1,877.0,877.0
OI00000807,ORD0000409,P142,UrbanCo Plastic Sofa Medium,Home,Furniture,UrbanCo,1,10982.0,10982.0
OI00000808,ORD0000409,P092,UrbanCo Wooden Chair Small,Home,Furniture,UrbanCo,1,17541.0,17541.0
OI00000809,ORD0000410,P022,H&M Red Cotton Shirt,Clothing,Shirts,H&M,1,2473.0,2473.0
OI00000810,ORD0000411,P071,Nike Sneakers Size 8,Sports,Shoes,Nike,1,4895.0,4895.0
OI00000811,ORD0000412,P064,Zara White Denim Shirt,Clothing,Shirts,Zara,1,2244.0,2244.0
OI00000812,ORD0000412,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,2,724.0,1448.0
OI00000813,ORD0000412,P180,Zara White Denim T-Shirt,Clothing,T-Shirts,Zara,1,1446.0,1446.0
OI00000814,ORD0000413,P071,Nike Sneakers Size 8,Sports,Shoes,Nike,1,4895.0,4895.0
OI00000815,ORD0000414,P117,Nike Running Shoes Size 10,Sports,Shoes,Nike,1,5153.0,5153.0
OI00000816,ORD0000415,P119,Lakme Moisturizer,Beauty,Skincare,Lakme,1,1751.0,1751.0
OI00000817,ORD0000415,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,1,1859.0,1859.0
OI00000818,ORD0000416,P025,Lakme Foundation,Beauty,Makeup,Lakme,1,462.0,462.0
OI00000819,ORD0000416,P119,Lakme Moisturizer,Beauty,Skincare,Lakme,1,1751.0,1751.0
OI00000820,ORD0000417,P082,H&M Green Denim Jacket,Clothing,Jackets,H&M,1,3964.0,3964.0
OI00000821,ORD0000417,P041,H&M Green Cotton Jacket,Clothing,Jackets,H&M,1,7336.0,7336.0
OI00000822,ORD0000417,P172,H&M Green Polyester Shirt,Clothing,Shirts,H&M,1,2109.0,2109.0
OI00000823,ORD0000418,P010,Samsung Phone Case,Electronics,Accessories,Samsung,1,1711.0,1711.0
OI00000824,ORD0000418,P043,JBL Bluetooth Headphones,Electronics,Headphones,JBL,1,1296.0,1296.0
OI00000825,ORD0000419,P119,Lakme Moisturizer,Beauty,Skincare,Lakme,1,1751.0,1751.0
OI00000826,ORD0000419,P034,Lakme Lipstick,Beauty,Makeup,Lakme,1,325.0,325.0
OI00000827,ORD0000419,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00000828,ORD0000420,P001,Samsung Charger,Electronics,Accessories,Samsung,1,1356.0,1356.0
OI00000829,ORD0000420,P154,OnePlus Nord 3 128GB Blue,Electronics,Smartphone,OnePlus,1,31820.0,31820.0
OI00000830,ORD0000420,P184,Dell HP Pavilion 8GB RAM 1TB SSD,Electronics,Laptop,Dell,1,115198.0,115198.0
OI00000831,ORD0000421,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,1,1859.0,1859.0
OI00000832,ORD0000421,P009,Nivea Lipstick,Beauty,Makeup,Nivea,1,2838.0,2838.0
OI00000833,ORD0000421,P034,Lakme Lipstick,Beauty,Makeup,Lakme,1,325.0,325.0
OI00000834,ORD0000422,P004,UrbanCo Mixer,Home,Kitchen,UrbanCo,1,3983.0,3983.0
OI00000835,ORD0000423,P126,UrbanCo Wooden Sofa Medium,Home,Furniture,UrbanCo,1,5133.0,5133.0
OI00000836,ORD0000424,P068,Puma Sports T-Shirt,Sports,Activewear,Puma,1,648.0,648.0
OI00000837,ORD0000424,P177,Puma Sneakers Size 9,Sports,Shoes,Puma,1,5810.0,5810.0
OI00000838,ORD0000424,P046,Nike Running Shoes Size 8,Sports,Shoes,Nike,1,5354.0,5354.0
OI00000839,ORD0000425,P017,Lakme Face Wash,Beauty,Skincare,Lakme,1,1574.0,1574.0
OI00000840,ORD0000425,P005,Nivea Face Wash,Beauty,Skincare,Nivea,1,1130.0,1130.0
OI00000841,ORD0000425,P025,Lakme Foundation,Beauty,Makeup,Lakme,1,462.0,462.0
OI00000842,ORD0000426,P054,Adidas Yoga Mat,Sports,Equipment,Adidas,1,5689.0,5689.0
OI00000843,ORD0000427,P157,H&M White Polyester T-Shirt,Clothing,T-Shirts,H&M,1,801.0,801.0
OI00000844,ORD0000427,P124,H&M Red Cotton Jacket,Clothing,Jackets,H&M,1,4779.0,4779.0
OI00000845,ORD0000428,P017,Lakme Face Wash,Beauty,Skincare,Lakme,2,1574.0,3148.0
OI00000846,ORD0000428,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00000847,ORD0000428,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,1,1471.0,1471.0
OI00000848,ORD0000429,P108,H&M White Denim T-Shirt,Clothing,T-Shirts,H&M,1,1041.0,1041.0
OI00000849,ORD0000430,P066,Puma Running Shoes Size 7,Sports,Shoes,Puma,1,6273.0,6273.0
OI00000850,ORD0000430,P039,Puma Track Pants,Sports,Activewear,Puma,1,1372.0,1372.0
OI00000851,ORD0000431,P025,Lakme Foundation,Beauty,Makeup,Lakme,1,462.0,462.0
OI00000852,ORD0000432,P056,Lakme Shampoo,Beauty,Haircare,Lakme,1,952.0,952.0
OI00000853,ORD0000433,P014,Nike Track Pants,Sports,Activewear,Nike,1,1075.0,1075.0
OI00000854,ORD0000433,P115,Nike Sports T-Shirt,Sports,Activewear,Nike,1,2606.0,2606.0
OI00000855,ORD0000434,P034,Lakme Lipstick,Beauty,Makeup,Lakme,1,325.0,325.0
OI00000856,ORD0000434,P009,Nivea Lipstick,Beauty,Makeup,Nivea,2,2838.0,5676.0
OI00000857,ORD0000435,P074,Nike Running Shoes Size 9,Sports,Shoes,Nike,1,4123.0,4123.0
OI00000858,ORD0000436,P115,Nike Sports T-Shirt,Sports,Activewear,Nike,1,2606.0,2606.0
OI00000859,ORD0000436,P150,Adidas Track Pants,Sports,Activewear,Adidas,2,2331.0,4662.0
OI00000860,ORD0000436,P148,Adidas Sneakers Size 7,Sports,Shoes,Adidas,1,3461.0,3461.0
OI00000861,ORD0000437,P121,UrbanCo Plastic Sofa Large,Home,Furniture,UrbanCo,1,21106.0,21106.0
OI00000862,ORD0000438,P090,Zara Red Polyester Shirt,Clothing,Shirts,Zara,2,801.0,1602.0
OI00000863,ORD0000438,P021,H&M Red Polyester T-Shirt,Clothing,T-Shirts,H&M,1,370.0,370.0
OI00000864,ORD0000439,P026,UrbanCo Wall Art,Home,Decor,UrbanCo,1,1607.0,1607.0
OI00000865,ORD0000439,P099,UrbanCo Wooden Dining Table Medium,Home,Furniture,UrbanCo,1,15212.0,15212.0
OI00000866,ORD0000440,P017,Lakme Face Wash,Beauty,Skincare,Lakme,2,1574.0,3148.0
OI00000867,ORD0000440,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,1,1471.0,1471.0
OI00000868,ORD0000440,P005,Nivea Face Wash,Beauty,Skincare,Nivea,1,1130.0,1130.0
OI00000869,ORD0000441,P175,Zara White Denim Jeans,Clothing,Jeans,Zara,1,2117.0,2117.0
OI00000870,ORD0000441,P182,Zara Blue Cotton Shirt,Clothing,Shirts,Zara,1,1991.0,1991.0
OI00000871,ORD0000441,P180,Zara White Denim T-Shirt,Clothing,T-Shirts,Zara,1,1446.0,1446.0
OI00000872,ORD0000442,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,1,1471.0,1471.0
OI00000873,ORD0000443,P081,Adidas Dumbbells,Sports,Equipment,Adidas,1,5112.0,5112.0
OI00000874,ORD0000443,P020,Puma Yoga Mat,Sports,Equipment,Puma,1,12458.0,12458.0
OI00000875,ORD0000443,P150,Adidas Track Pants,Sports,Activewear,Adidas,1,2331.0,2331.0
OI00000876,ORD0000444,P055,Sony Wireless Earbuds,Electronics,Headphones,Sony,1,3070.0,3070.0
OI00000877,ORD0000444,P010,Samsung Phone Case,Electronics,Accessories,Samsung,1,1711.0,1711.0
OI00000878,ORD0000444,P072,OnePlus Nord CE3 256GB Blue,Electronics,Smartphone,OnePlus,1,44563.0,44563.0
OI00000879,ORD0000445,P045,Puma Running Shoes Size 10,Sports,Shoes,Puma,1,6410.0,6410.0
OI00000880,ORD0000446,P133,H&M Green Polyester Jeans,Clothing,Jeans,H&M,1,1292.0,1292.0
OI00000881,ORD0000446,P061,H&M Black Polyester Shirt,Clothing,Shirts,H&M,1,1694.0,1694.0
OI00000882,ORD0000447,P012,Nivea Foundation,Beauty,Makeup,Nivea,1,2237.0,2237.0
OI00000883,ORD0000447,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,1,877.0,877.0
OI00000884,ORD0000448,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,1,724.0,724.0
OI00000885,ORD0000448,P101,H&M Blue Cotton T-Shirt,Clothing,T-Shirts,H&M,2,1453.0,2906.0
OI00000886,ORD0000448,P097,Zara Blue Polyester Jacket,Clothing,Jackets,Zara,1,5366.0,5366.0
OI00000887,ORD0000449,P051,Zara Red Polyester T-Shirt,Clothing,T-Shirts,Zara,1,349.0,349.0
OI00000888,ORD0000449,P021,H&M Red Polyester T-Shirt,Clothing,T-Shirts,H&M,1,370.0,370.0
OI00000889,ORD0000450,P194,Zara Blue Polyester Jeans,Clothing,Jeans,Zara,1,2697.0,2697.0
OI00000890,ORD0000450,P070,H&M Black Cotton T-Shirt,Clothing,T-Shirts,H&M,1,1277.0,1277.0
OI00000891,ORD0000450,P125,Zara Blue Denim Jeans,Clothing,Jeans,Zara,1,2480.0,2480.0
OI00000892,ORD0000451,P014,Nike Track Pants,Sports,Activewear,Nike,1,1075.0,1075.0
OI00000893,ORD0000451,P053,Puma Dumbbells,Sports,Equipment,Puma,1,14598.0,14598.0
OI00000894,ORD0000452,P021,H&M Red Polyester T-Shirt,Clothing,T-Shirts,H&M,1,370.0,370.0
OI00000895,ORD0000453,P155,Adidas Sports T-Shirt,Sports,Activewear,Adidas,1,1397.0,1397.0
OI00000896,ORD0000453,P020,Puma Yoga Mat,Sports,Equipment,Puma,1,12458.0,12458.0
OI00000897,ORD0000454,P079,Boat Charger,Electronics,Accessories,Boat,1,379.0,379.0
OI00000898,ORD0000455,P001,Samsung Charger,Electronics,Accessories,Samsung,1,1356.0,1356.0
OI00000899,ORD0000456,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,2,877.0,1754.0
OI00000900,ORD0000456,P012,Nivea Foundation,Beauty,Makeup,Nivea,1,2237.0,2237.0
OI00000901,ORD0000457,P074,Nike Running Shoes Size 9,Sports,Shoes,Nike,1,4123.0,4123.0
OI00000902,ORD0000457,P177,Puma Sneakers Size 9,Sports,Shoes,Puma,1,5810.0,5810.0
OI00000903,ORD0000458,P001,Samsung Charger,Electronics,Accessories,Samsung,1,1356.0,1356.0
OI00000904,ORD0000458,P138,Apple Plus 11 256GB Green,Electronics,Smartphone,Apple,1,69730.0,69730.0
OI00000905,ORD0000458,P199,Apple 18 128GB White,Electronics,Smartphone,Apple,1,44113.0,44113.0
OI00000906,ORD0000459,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,1,877.0,877.0
OI00000907,ORD0000460,P059,H&M Black Denim T-Shirt,Clothing,T-Shirts,H&M,1,1070.0,1070.0
OI00000908,ORD0000461,P017,Lakme Face Wash,Beauty,Skincare,Lakme,1,1574.0,1574.0
OI00000909,ORD0000462,P017,Lakme Face Wash,Beauty,Skincare,Lakme,2,1574.0,3148.0
OI00000910,ORD0000462,P056,Lakme Shampoo,Beauty,Haircare,Lakme,1,952.0,952.0
OI00000911,ORD0000463,P045,Puma Running Shoes Size 10,Sports,Shoes,Puma,1,6410.0,6410.0
OI00000912,ORD0000464,P155,Adidas Sports T-Shirt,Sports,Activewear,Adidas,1,1397.0,1397.0
OI00000913,ORD0000464,P197,Puma Sneakers Size 8,Sports,Shoes,Puma,1,6353.0,6353.0
OI00000914,ORD0000465,P119,Lakme Moisturizer,Beauty,Skincare,Lakme,1,1751.0,1751.0
OI00000915,ORD0000465,P034,Lakme Lipstick,Beauty,Makeup,Lakme,1,325.0,325.0
OI00000916,ORD0000466,P129,H&M Black Denim Jacket,Clothing,Jackets,H&M,1,4451.0,4451.0
OI00000917,ORD0000467,P090,Zara Red Polyester Shirt,Clothing,Shirts,Zara,1,801.0,801.0
OI00000918,ORD0000467,P196,Zara White Denim Jacket,Clothing,Jackets,Zara,1,4542.0,4542.0
OI00000919,ORD0000467,P149,Zara Blue Denim Jacket,Clothing,Jackets,Zara,1,7491.0,7491.0
OI00000920,ORD0000468,P025,Lakme Foundation,Beauty,Makeup,Lakme,1,462.0,462.0
OI00000921,ORD0000469,P005,Nivea Face Wash,Beauty,Skincare,Nivea,1,1130.0,1130.0
OI00000922,ORD0000470,P140,Zara Red Denim T-Shirt,Clothing,T-Shirts,Zara,1,914.0,914.0
OI00000923,ORD0000470,P198,Zara Black Polyester Jeans,Clothing,Jeans,Zara,1,2065.0,2065.0
OI00000924,ORD0000470,P157,H&M White Polyester T-Shirt,Clothing,T-Shirts,H&M,1,801.0,801.0
OI00000925,ORD0000471,P071,Nike Sneakers Size 8,Sports,Shoes,Nike,1,4895.0,4895.0
OI00000926,ORD0000472,P086,Boat Power Bank,Electronics,Accessories,Boat,1,732.0,732.0
OI00000927,ORD0000473,P180,Zara White Denim T-Shirt,Clothing,T-Shirts,Zara,1,1446.0,1446.0
OI00000928,ORD0000474,P057,H&M Blue Denim Jeans,Clothing,Jeans,H&M,1,1555.0,1555.0
OI00000929,ORD0000474,P107,Zara Black Polyester T-Shirt,Clothing,T-Shirts,Zara,1,616.0,616.0
OI00000930,ORD0000475,P056,Lakme Shampoo,Beauty,Haircare,Lakme,2,952.0,1904.0
OI00000931,ORD0000475,P017,Lakme Face Wash,Beauty,Skincare,Lakme,1,1574.0,1574.0
OI00000932,ORD0000476,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00000933,ORD0000476,P005,Nivea Face Wash,Beauty,Skincare,Nivea,1,1130.0,1130.0
OI00000934,ORD0000477,P034,Lakme Lipstick,Beauty,Makeup,Lakme,2,325.0,650.0
OI00000935,ORD0000477,P009,Nivea Lipstick,Beauty,Makeup,Nivea,1,2838.0,2838.0
OI00000936,ORD0000477,P017,Lakme Face Wash,Beauty,Skincare,Lakme,1,1574.0,1574.0
OI00000937,ORD0000478,P139,UrbanCo Wooden Chair Large,Home,Furniture,UrbanCo,1,8748.0,8748.0
OI00000938,ORD0000478,P085,UrbanCo Plastic Dining Table Large,Home,Furniture,UrbanCo,1,12303.0,12303.0
OI00000939,ORD0000479,P006,UrbanCo Lamp,Home,Decor,UrbanCo,1,2790.0,2790.0
OI00000940,ORD0000479,P109,UrbanCo Plastic Chair Large,Home,Furniture,UrbanCo,1,29504.0,29504.0
OI00000941,ORD0000480,P059,H&M Black Denim T-Shirt,Clothing,T-Shirts,H&M,1,1070.0,1070.0
OI00000942,ORD0000481,P034,Lakme Lipstick,Beauty,Makeup,Lakme,1,325.0,325.0
OI00000943,ORD0000481,P017,Lakme Face Wash,Beauty,Skincare,Lakme,1,1574.0,1574.0
OI00000944,ORD0000481,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,1,1471.0,1471.0
OI00000945,ORD0000482,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,1,877.0,877.0
OI00000946,ORD0000483,P005,Nivea Face Wash,Beauty,Skincare,Nivea,1,1130.0,1130.0
OI00000947,ORD0000483,P003,Nivea Shampoo,Beauty,Haircare,Nivea,2,201.0,402.0
OI00000948,ORD0000483,P012,Nivea Foundation,Beauty,Makeup,Nivea,2,2237.0,4474.0
OI00000949,ORD0000484,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,1,877.0,877.0
OI00000950,ORD0000484,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,1,1471.0,1471.0
OI00000951,ORD0000485,P023,Zara White Cotton T-Shirt,Clothing,T-Shirts,Zara,1,474.0,474.0
OI00000952,ORD0000486,P025,Lakme Foundation,Beauty,Makeup,Lakme,1,462.0,462.0
OI00000953,ORD0000486,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,2,1471.0,2942.0
OI00000954,ORD0000486,P119,Lakme Moisturizer,Beauty,Skincare,Lakme,1,1751.0,1751.0
OI00000955,ORD0000487,P157,H&M White Polyester T-Shirt,Clothing,T-Shirts,H&M,1,801.0,801.0
OI00000956,ORD0000488,P088,Zara Red Denim Jeans,Clothing,Jeans,Zara,1,3394.0,3394.0
OI00000957,ORD0000489,P086,Boat Power Bank,Electronics,Accessories,Boat,1,732.0,732.0
OI00000958,ORD0000490,P039,Puma Track Pants,Sports,Activewear,Puma,1,1372.0,1372.0
OI00000959,ORD0000490,P074,Nike Running Shoes Size 9,Sports,Shoes,Nike,1,4123.0,4123.0
OI00000960,ORD0000491,P062,H&M Green Polyester Jacket,Clothing,Jackets,H&M,1,6565.0,6565.0
OI00000961,ORD0000491,P166,H&M Black Cotton Jacket,Clothing,Jackets,H&M,1,4254.0,4254.0
OI00000962,ORD0000492,P009,Nivea Lipstick,Beauty,Makeup,Nivea,1,2838.0,2838.0
OI00000963,ORD0000493,P175,Zara White Denim Jeans,Clothing,Jeans,Zara,1,2117.0,2117.0
OI00000964,ORD0000493,P111,Zara Blue Cotton Jacket,Clothing,Jackets,Zara,1,4201.0,4201.0
OI00000965,ORD0000493,P182,Zara Blue Cotton Shirt,Clothing,Shirts,Zara,1,1991.0,1991.0
OI00000966,ORD0000494,P107,Zara Black Polyester T-Shirt,Clothing,T-Shirts,Zara,1,616.0,616.0
OI00000967,ORD0000495,P164,UrbanCo Metal Sofa Medium,Home,Furniture,UrbanCo,1,15712.0,15712.0
OI00000968,ORD0000496,P157,H&M White Polyester T-Shirt,Clothing,T-Shirts,H&M,1,801.0,801.0
OI00000969,ORD0000496,P057,H&M Blue Denim Jeans,Clothing,Jeans,H&M,1,1555.0,1555.0
OI00000970,ORD0000497,P108,H&M White Denim T-Shirt,Clothing,T-Shirts,H&M,1,1041.0,1041.0
OI00000971,ORD0000497,P191,H&M White Cotton Shirt,Clothing,Shirts,H&M,1,983.0,983.0
OI00000972,ORD0000497,P044,H&M White Denim Jacket,Clothing,Jackets,H&M,1,5683.0,5683.0
OI00000973,ORD0000498,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,1,877.0,877.0
OI00000974,ORD0000498,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00000975,ORD0000498,P009,Nivea Lipstick,Beauty,Makeup,Nivea,1,2838.0,2838.0
OI00000976,ORD0000499,P136,Zara Red Cotton Shirt,Clothing,Shirts,Zara,1,1369.0,1369.0
OI00000977,ORD0000500,P067,Boat Wireless Earbuds,Electronics,Headphones,Boat,1,2941.0,2941.0
OI00000978,ORD0000501,P155,Adidas Sports T-Shirt,Sports,Activewear,Adidas,1,1397.0,1397.0
OI00000979,ORD0000501,P020,Puma Yoga Mat,Sports,Equipment,Puma,1,12458.0,12458.0
OI00000980,ORD0000502,P097,Zara Blue Polyester Jacket,Clothing,Jackets,Zara,1,5366.0,5366.0
OI00000981,ORD0000503,P005,Nivea Face Wash,Beauty,Skincare,Nivea,1,1130.0,1130.0
OI00000982,ORD0000503,P017,Lakme Face Wash,Beauty,Skincare,Lakme,1,1574.0,1574.0
OI00000983,ORD0000503,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00000984,ORD0000504,P056,Lakme Shampoo,Beauty,Haircare,Lakme,1,952.0,952.0
OI00000985,ORD0000505,P114,JBL Wireless Earbuds,Electronics,Headphones,JBL,1,2898.0,2898.0
OI00000986,ORD0000505,P168,Dell Aspire Air 16GB RAM 1TB SSD,Electronics,Laptop,Dell,1,91247.0,91247.0
OI00000987,ORD0000505,P154,OnePlus Nord 3 128GB Blue,Electronics,Smartphone,OnePlus,1,31820.0,31820.0
OI00000988,ORD0000506,P001,Samsung Charger,Electronics,Accessories,Samsung,1,1356.0,1356.0
OI00000989,ORD0000506,P113,HP Pavilion 32GB RAM 1TB SSD,Electronics,Laptop,HP,1,58935.0,58935.0
OI00000990,ORD0000506,P089,Apple Macbook Air 16GB RAM 256GB SSD,Electronics,Laptop,Apple,1,88750.0,88750.0
OI00000991,ORD0000507,P012,Nivea Foundation,Beauty,Makeup,Nivea,1,2237.0,2237.0
OI00000992,ORD0000507,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,1,1859.0,1859.0
OI00000993,ORD0000507,P005,Nivea Face Wash,Beauty,Skincare,Nivea,1,1130.0,1130.0
OI00000994,ORD0000508,P136,Zara Red Cotton Shirt,Clothing,Shirts,Zara,1,1369.0,1369.0
OI00000995,ORD0000508,P082,H&M Green Denim Jacket,Clothing,Jackets,H&M,1,3964.0,3964.0
OI00000996,ORD0000508,P103,Zara Red Cotton Jacket,Clothing,Jackets,Zara,1,2086.0,2086.0
OI00000997,ORD0000509,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00000998,ORD0000510,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,1,724.0,724.0
OI00000999,ORD0000510,P146,H&M Blue Polyester Shirt,Clothing,Shirts,H&M,1,2713.0,2713.0
OI00001000,ORD0000510,P050,H&M Green Cotton Jeans,Clothing,Jeans,H&M,2,2713.0,5426.0
OI00001001,ORD0000511,P023,Zara White Cotton T-Shirt,Clothing,T-Shirts,Zara,1,474.0,474.0
OI00001002,ORD0000511,P095,H&M Black Denim Jeans,Clothing,Jeans,H&M,1,3649.0,3649.0
OI00001003,ORD0000512,P034,Lakme Lipstick,Beauty,Makeup,Lakme,1,325.0,325.0
OI00001004,ORD0000512,P017,Lakme Face Wash,Beauty,Skincare,Lakme,1,1574.0,1574.0
OI00001005,ORD0000513,P161,Apple Air 32GB RAM 512GB SSD,Electronics,Laptop,Apple,1,83250.0,83250.0
OI00001006,ORD0000514,P005,Nivea Face Wash,Beauty,Skincare,Nivea,1,1130.0,1130.0
OI00001007,ORD0000515,P018,UrbanCo Metal Dining Table Large,Home,Furniture,UrbanCo,1,24543.0,24543.0
OI00001008,ORD0000516,P085,UrbanCo Plastic Dining Table Large,Home,Furniture,UrbanCo,1,12303.0,12303.0
OI00001009,ORD0000517,P008,Sony Bluetooth Headphones,Electronics,Headphones,Sony,1,2561.0,2561.0
OI00001010,ORD0000517,P047,Dell XPS 32GB RAM 1TB SSD,Electronics,Laptop,Dell,1,119906.0,119906.0
OI00001011,ORD0000517,P102,Samsung Galaxy S21 256GB Blue,Electronics,Smartphone,Samsung,1,78241.0,78241.0
OI00001012,ORD0000518,P120,Zara Black Polyester Jacket,Clothing,Jackets,Zara,1,6542.0,6542.0
OI00001013,ORD0000519,P103,Zara Red Cotton Jacket,Clothing,Jackets,Zara,1,2086.0,2086.0
OI00001014,ORD0000519,P191,H&M White Cotton Shirt,Clothing,Shirts,H&M,1,983.0,983.0
OI00001015,ORD0000519,P027,Zara Black Cotton Shirt,Clothing,Shirts,Zara,2,836.0,1672.0
OI00001016,ORD0000520,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,1,8363.0,8363.0
OI00001017,ORD0000521,P138,Apple Plus 11 256GB Green,Electronics,Smartphone,Apple,1,69730.0,69730.0
OI00001018,ORD0000522,P050,H&M Green Cotton Jeans,Clothing,Jeans,H&M,1,2713.0,2713.0
OI00001019,ORD0000522,P111,Zara Blue Cotton Jacket,Clothing,Jackets,Zara,1,4201.0,4201.0
OI00001020,ORD0000522,P093,Zara Green Polyester Jeans,Clothing,Jeans,Zara,1,1066.0,1066.0
OI00001021,ORD0000523,P033,UrbanCo Plastic Dining Table Small,Home,Furniture,UrbanCo,1,7598.0,7598.0
OI00001022,ORD0000524,P162,Zara Black Denim Jeans,Clothing,Jeans,Zara,1,3231.0,3231.0
OI00001023,ORD0000525,P124,H&M Red Cotton Jacket,Clothing,Jackets,H&M,1,4779.0,4779.0
OI00001024,ORD0000525,P172,H&M Green Polyester Shirt,Clothing,Shirts,H&M,1,2109.0,2109.0
OI00001025,ORD0000526,P005,Nivea Face Wash,Beauty,Skincare,Nivea,1,1130.0,1130.0
OI00001026,ORD0000526,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,1,877.0,877.0
OI00001027,ORD0000527,P114,JBL Wireless Earbuds,Electronics,Headphones,JBL,1,2898.0,2898.0
OI00001028,ORD0000528,P063,UrbanCo Metal Chair Large,Home,Furniture,UrbanCo,1,4232.0,4232.0
OI00001029,ORD0000529,P071,Nike Sneakers Size 8,Sports,Shoes,Nike,1,4895.0,4895.0
OI00001030,ORD0000530,P071,Nike Sneakers Size 8,Sports,Shoes,Nike,1,4895.0,4895.0
OI00001031,ORD0000530,P132,Adidas Running Shoes Size 7,Sports,Shoes,Adidas,1,3001.0,3001.0
OI00001032,ORD0000531,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00001033,ORD0000531,P005,Nivea Face Wash,Beauty,Skincare,Nivea,1,1130.0,1130.0
OI00001034,ORD0000532,P055,Sony Wireless Earbuds,Electronics,Headphones,Sony,1,3070.0,3070.0
OI00001035,ORD0000532,P087,OnePlus 11 Pro Max 256GB Red,Electronics,Smartphone,OnePlus,1,35870.0,35870.0
OI00001036,ORD0000533,P056,Lakme Shampoo,Beauty,Haircare,Lakme,1,952.0,952.0
OI00001037,ORD0000533,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,2,1859.0,3718.0
OI00001038,ORD0000534,P043,JBL Bluetooth Headphones,Electronics,Headphones,JBL,1,1296.0,1296.0
OI00001039,ORD0000534,P113,HP Pavilion 32GB RAM 1TB SSD,Electronics,Laptop,HP,1,58935.0,58935.0
OI00001040,ORD0000534,P089,Apple Macbook Air 16GB RAM 256GB SSD,Electronics,Laptop,Apple,1,88750.0,88750.0
OI00001041,ORD0000535,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,1,1471.0,1471.0
OI00001042,ORD0000536,P068,Puma Sports T-Shirt,Sports,Activewear,Puma,1,648.0,648.0
OI00001043,ORD0000536,P002,Nike Yoga Mat,Sports,Equipment,Nike,1,4345.0,4345.0
OI00001044,ORD0000537,P063,UrbanCo Metal Chair Large,Home,Furniture,UrbanCo,1,4232.0,4232.0
OI00001045,ORD0000537,P004,UrbanCo Mixer,Home,Kitchen,UrbanCo,1,3983.0,3983.0
OI00001046,ORD0000537,P164,UrbanCo Metal Sofa Medium,Home,Furniture,UrbanCo,1,15712.0,15712.0
OI00001047,ORD0000538,P117,Nike Running Shoes Size 10,Sports,Shoes,Nike,1,5153.0,5153.0
OI00001048,ORD0000538,P053,Puma Dumbbells,Sports,Equipment,Puma,1,14598.0,14598.0
OI00001049,ORD0000539,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,1,1471.0,1471.0
OI00001050,ORD0000539,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,1,1859.0,1859.0
OI00001051,ORD0000539,P009,Nivea Lipstick,Beauty,Makeup,Nivea,1,2838.0,2838.0
OI00001052,ORD0000540,P014,Nike Track Pants,Sports,Activewear,Nike,1,1075.0,1075.0
OI00001053,ORD0000540,P177,Puma Sneakers Size 9,Sports,Shoes,Puma,1,5810.0,5810.0
OI00001054,ORD0000540,P115,Nike Sports T-Shirt,Sports,Activewear,Nike,1,2606.0,2606.0
OI00001055,ORD0000541,P179,Zara Black Polyester Shirt,Clothing,Shirts,Zara,1,2943.0,2943.0
OI00001056,ORD0000541,P193,H&M Red Cotton Jeans,Clothing,Jeans,H&M,1,1646.0,1646.0
OI00001057,ORD0000542,P188,Adidas Sneakers Size 8,Sports,Shoes,Adidas,1,7253.0,7253.0
